crop_file	line_no	token_no	token	note
f28r_L11_s1.jpg	2	26	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L11_s1.jpg	2	27	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L11_s1.jpg	2	28	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L11_s1.jpg	2	29	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L11_s1.jpg	2	30	[psi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L11_s1.jpg	2	31	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L11_s1.jpg	2	32	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L11_s1.jpg	2	33	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L11_s1.jpg	2	34	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L11_s1.jpg	2	35	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L11_s1.jpg	2	36	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L11_s1.jpg	2	37	[theta]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L11_s1.jpg	2	38	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L11_s1.jpg	2	39	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L11_s1.jpg	2	40	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	1	[psi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	2	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	3	[s]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	4	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	5	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	6	[s]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	7	[psi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	8	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	9	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	10	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	11	[n]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	12	[hz(?)]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	13	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	14	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	15	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	16	[psi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	17	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	18	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	19	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	20	[psi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	21	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	22	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	23	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	24	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	25	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	26	[s]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	27	[psi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	28	[s]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	29	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	30	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	31	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	32	[psi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	1	33	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	1	[n]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	2	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	3	[x]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	4	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	5	[psi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	6	[del]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	7	[psi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	8	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	9	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	10	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	11	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	12	[o]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	13	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	14	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	15	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	16	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	17	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	18	[o]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	19	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	20	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	21	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	22	[o]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	23	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	24	[psi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	25	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	26	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	27	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	28	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	29	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L12_s1.jpg	2	30	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	1	[s]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	2	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	3	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	4	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	5	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	6	[psi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	7	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	8	[T]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	9	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	10	[o]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	11	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	12	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	13	[omg]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	14	[n]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	15	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	16	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	17	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	18	[o]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	19	[6]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	20	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	21	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	22	[psi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	23	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	24	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	25	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	26	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	27	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	28	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	29	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	30	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28r_L13_s1.jpg	1	31	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
